year,month,day,hour,value
2010,2,26,17,79
2010,2,26,18,70
2010,2,26,19,70
2010,2,26,20,84
2010,2,26,21,103
2010,2,26,22,95
2010,2,26,23,66
2010,2,27,0,38
2010,2,27,1,35
2010,2,27,2,30
2010,2,27,3,29
2010,2,27,4,31
2010,2,27,5,29
2010,2,27,6,31
2010,2,27,7,34
2010,2,27,8,52
2010,2,27,9,65
2010,2,27,10,89
2010,2,27,11,138
2010,2,27,12,77
2010,2,27,13,88
2010,2,27,14,95
2010,2,27,15,105
2010,2,27,16,101
2010,2,27,17,102
2010,2,27,18,103
2010,2,27,19,105
2010,2,27,20,98
2010,2,27,21,124
2010,2,27,22,112
2010,2,27,23,123
2010,2,28,0,126
2010,2,28,1,114
2010,2,28,2,115
2010,2,28,3,128
2010,2,28,4,138
2010,2,28,5,145
2010,2,28,6,139
2010,2,28,7,119
2010,2,28,8,114
2010,2,28,9,78
2010,2,28,10,80
2010,2,28,11,37
2010,2,28,12,20
2010,2,28,13,20
2010,2,28,14,14
2010,2,28,15,13
2010,2,28,16,16
2010,2,28,17,15
2010,2,28,18,21
2010,2,28,19,72
2010,2,28,20,85
2010,2,28,21,108
2010,2,28,22,128
2010,2,28,23,161
2010,3,1,0,69
2010,3,1,1,59
2010,3,1,2,42
2010,3,1,3,35
2010,3,1,4,35
2010,3,1,5,29
2010,3,1,6,25
2010,3,1,7,23
2010,3,1,8,17
2010,3,1,9,25
2010,3,1,10,39
2010,3,1,11,44
2010,3,1,12,51
2010,3,1,13,61
2010,3,1,14,70
2010,3,1,15,70
2010,3,1,16,65
2010,3,1,17,75
2010,3,1,18,86
2010,3,1,19,91
2010,3,1,20,95
2010,3,1,21,89
2010,3,1,22,96
2010,3,1,23,99
2010,3,2,0,101
2010,3,2,1,101
2010,3,2,2,108
2010,3,2,3,108
2010,3,2,4,115
2010,3,2,5,111
2010,3,2,6,120
2010,3,2,7,125
2010,3,2,8,138
2010,3,2,9,164
2010,3,2,10,169
2010,3,2,11,82
2010,3,2,12,63
2010,3,2,13,37
2010,3,2,14,37
2010,3,2,15,36
2010,3,2,16,30
2010,3,2,17,27
2010,3,2,18,28
2010,3,2,19,34
2010,3,2,20,44
2010,3,2,21,116
2010,3,2,22,139
2010,3,2,23,129
2010,3,3,0,109
2010,3,3,1,97
2010,3,3,2,92
2010,3,3,3,158
2010,3,3,4,178
2010,3,3,5,135
2010,3,3,6,111
2010,3,3,7,114
2010,3,3,8,121
2010,3,3,9,126
2010,3,3,10,133
2010,3,3,11,146
2010,3,3,12,165
2010,3,3,13,202
2010,3,3,14,230
2010,3,3,15,247
2010,3,3,16,236
2010,3,3,17,227
2010,3,3,18,224
2010,3,3,19,187
2010,3,3,20,150
2010,3,3,21,144
2010,3,3,22,123
2010,3,3,23,134
2010,3,4,0,98
2010,3,4,1,101
2010,3,4,2,108
2010,3,4,3,126
2010,3,4,4,125
2010,3,4,5,121
2010,3,4,6,123
2010,3,4,7,126
2010,3,4,8,131
2010,3,4,9,126
2010,3,4,10,156
2010,3,4,11,187
2010,3,4,12,220
2010,3,4,13,237
2010,3,4,14,252
2010,3,4,15,226
2010,3,4,16,231
2010,3,4,17,222
2010,3,4,18,246
2010,3,4,19,261
2010,3,4,20,256
2010,3,4,21,255
2010,3,4,22,263
2010,3,4,23,269
2010,3,5,0,248
2010,3,5,1,89
2010,3,5,2,15
2010,3,5,3,19
2010,3,5,4,15
2010,3,5,5,13
2010,3,5,6,16
2010,3,5,7,19
2010,3,5,8,19
2010,3,5,9,24
2010,3,5,10,24
2010,3,5,11,17
2010,3,5,12,11
2010,3,5,13,17
2010,3,5,14,14
2010,3,5,15,16
2010,3,5,16,16
2010,3,5,17,18
2010,3,5,18,22
2010,3,5,19,30
2010,3,5,20,27
2010,3,5,21,29
2010,3,5,22,20
2010,3,5,23,14
2010,3,6,0,19
2010,3,6,1,16
2010,3,6,2,12
2010,3,6,3,13
2010,3,6,4,15
2010,3,6,5,11
2010,3,6,6,19
2010,3,6,7,16
2010,3,6,8,27
2010,3,6,9,23
2010,3,6,10,29
2010,3,6,11,26
2010,3,6,12,39
2010,3,6,13,52
2010,3,6,14,65
2010,3,6,15,91
2010,3,6,16,103
2010,3,6,17,99
2010,3,6,18,99
2010,3,6,19,103
2010,3,6,20,96
2010,3,6,21,76
2010,3,6,22,69
2010,3,6,23,83
2010,3,7,0,62
2010,3,7,1,51
2010,3,7,2,53
2010,3,7,3,68
2010,3,7,4,71
2010,3,7,5,62
2010,3,7,6,58
2010,3,7,7,69
2010,3,7,8,74
2010,3,7,9,67
2010,3,7,10,57
2010,3,7,11,69
2010,3,7,12,83
2010,3,7,13,92
2010,3,7,14,100
2010,3,7,15,108
2010,3,7,16,132
2010,3,7,17,132
2010,3,7,18,134
2010,3,7,19,128
2010,3,7,20,124
2010,3,7,21,116
2010,3,7,22,114
2010,3,7,23,70
2010,3,8,0,76
2010,3,8,1,68
2010,3,8,2,74
2010,3,8,3,75
2010,3,8,4,63
2010,3,8,5,73
2010,3,8,6,61
2010,3,8,7,63
2010,3,8,8,65
2010,3,8,9,43
2010,3,8,10,29
2010,3,8,11,28
2010,3,8,12,26
2010,3,8,13,29
2010,3,8,14,32
2010,3,8,15,33
2010,3,8,16,43
2010,3,8,17,50
2010,3,8,18,56
2010,3,8,19,63
2010,3,8,20,47
2010,3,8,21,27
2010,3,8,22,20
2010,3,8,23,16
2010,3,9,0,5
2010,3,9,1,7
2010,3,9,2,8
2010,3,9,3,10
2010,3,9,4,13
2010,3,9,5,11
2010,3,9,6,13
2010,3,9,7,20
2010,3,9,8,18
2010,3,9,9,18
2010,3,9,10,14
2010,3,9,11,20
2010,3,9,12,19
2010,3,9,13,20
2010,3,9,14,20
2010,3,9,15,23
2010,3,9,16,21
2010,3,9,17,14
2010,3,9,18,16
2010,3,9,19,16
2010,3,9,20,26
2010,3,9,21,22
2010,3,9,22,27
2010,3,9,23,51
2010,3,10,0,46
2010,3,10,1,51
2010,3,10,2,48
2010,3,10,3,61
2010,3,10,4,58
2010,3,10,5,85
2010,3,10,6,84
2010,3,10,7,87
2010,3,10,8,111
2010,3,10,9,105
2010,3,10,10,70
2010,3,10,11,53
2010,3,10,12,48
2010,3,10,13,44
2010,3,10,14,33
2010,3,10,15,37
2010,3,10,16,40
2010,3,10,17,34
2010,3,10,18,32
2010,3,10,19,33
2010,3,10,20,51
2010,3,10,21,62
2010,3,10,22,68
2010,3,10,23,89
2010,3,11,0,101
2010,3,11,1,106
2010,3,11,2,144
2010,3,11,3,142
2010,3,11,4,140
2010,3,11,5,158
2010,3,11,6,135
2010,3,11,7,145
2010,3,11,8,161
2010,3,11,9,183
2010,3,11,10,199
2010,3,11,11,224
2010,3,11,12,193
2010,3,11,13,167
2010,3,11,14,162
2010,3,11,15,163
2010,3,11,16,163
2010,3,11,17,154
2010,3,11,18,189
2010,3,11,19,210
2010,3,11,20,222
2010,3,11,21,216
2010,3,11,22,219
2010,3,11,23,223
2010,3,12,0,213
2010,3,12,1,314
2010,3,12,2,59
2010,3,12,3,38
2010,3,12,4,29
2010,3,12,5,27
2010,3,12,6,20
2010,3,12,7,18
2010,3,12,8,19
2010,3,12,9,14
2010,3,12,10,19
2010,3,12,11,23
2010,3,12,12,14
2010,3,12,13,12
2010,3,12,14,12
2010,3,12,15,16
2010,3,12,16,16
2010,3,12,17,17
2010,3,12,18,19
2010,3,12,19,32
2010,3,12,20,53
2010,3,12,21,54
2010,3,12,22,52
2010,3,12,23,91
2010,3,13,0,79
2010,3,13,1,71
2010,3,13,2,47
2010,3,13,3,40
2010,3,13,4,41
2010,3,13,5,41
2010,3,13,6,38
2010,3,13,7,50
2010,3,13,8,69
2010,3,13,9,82
2010,3,13,10,79
2010,3,13,11,76
2010,3,13,12,78
2010,3,13,13,71
2010,3,13,14,73
2010,3,13,15,68
2010,3,13,16,58
2010,3,13,17,61
2010,3,13,18,58
2010,3,13,19,75
2010,3,13,20,78
2010,3,13,21,64
2010,3,13,22,53
2010,3,13,23,41
2010,3,14,0,37
2010,3,14,1,44
2010,3,14,2,65
2010,3,14,3,68
2010,3,14,4,75
2010,3,14,5,80
2010,3,14,6,80
2010,3,14,7,105
2010,3,14,8,86
2010,3,14,9,93
2010,3,14,10,90
2010,3,14,11,73
2010,3,14,12,68
2010,3,14,13,68
2010,3,14,14,78
2010,3,14,15,83
2010,3,14,16,86
2010,3,14,17,94
2010,3,14,18,112
2010,3,14,19,108
2010,3,14,20,116
2010,3,14,21,105
2010,3,14,22,112
2010,3,14,23,87
2010,3,15,0,103
2010,3,15,1,129
2010,3,15,2,153
2010,3,15,3,220
2010,3,15,4,175
2010,3,15,5,132
2010,3,15,6,69
2010,3,15,7,60
2010,3,15,8,50
2010,3,15,9,43
2010,3,15,10,36
2010,3,15,11,26
2010,3,15,12,21
2010,3,15,13,27
2010,3,15,14,21
2010,3,15,15,22
2010,3,15,16,22
2010,3,15,17,17
2010,3,15,18,25
2010,3,15,19,52
2010,3,15,20,30
2010,3,15,21,33
2010,3,15,22,38
2010,3,15,23,44
2010,3,16,0,61
2010,3,16,1,63
2010,3,16,2,72
2010,3,16,3,67
2010,3,16,4,55
2010,3,16,5,50
2010,3,16,6,55
2010,3,16,7,71
2010,3,16,8,79
2010,3,16,9,72
2010,3,16,10,73
2010,3,16,11,73
2010,3,16,12,53
2010,3,16,13,56
2010,3,16,14,60
2010,3,16,15,64
2010,3,16,16,53
2010,3,16,17,45
2010,3,16,18,54
2010,3,16,19,62
2010,3,16,20,63
2010,3,16,21,67
2010,3,16,22,85
2010,3,16,23,89
2010,3,17,0,76
2010,3,17,1,41
2010,3,17,2,83
2010,3,17,3,85
2010,3,17,4,41
2010,3,17,5,18
2010,3,17,6,27
2010,3,17,7,33
2010,3,17,8,34
2010,3,17,9,28
2010,3,17,10,27
2010,3,17,11,23
2010,3,17,12,22
2010,3,17,13,26
2010,3,17,14,20
2010,3,17,15,21
2010,3,17,16,24
2010,3,17,17,23
2010,3,17,18,28
2010,3,17,19,39
2010,3,17,20,51
2010,3,17,21,67
2010,3,17,22,66
2010,3,17,23,76
2010,3,18,0,71
2010,3,18,1,89
2010,3,18,2,96
2010,3,18,3,91
2010,3,18,4,86
2010,3,18,5,83
2010,3,18,6,80
2010,3,18,7,90
2010,3,18,8,110
2010,3,18,9,135
2010,3,18,10,144
2010,3,18,11,166
2010,3,18,12,179
2010,3,18,13,201
2010,3,18,14,227
2010,3,18,15,219
2010,3,18,16,208
2010,3,18,17,202
2010,3,18,18,205
2010,3,18,19,206
2010,3,18,20,209
2010,3,18,21,226
2010,3,18,22,222
2010,3,18,23,239
2010,3,19,0,241
2010,3,19,1,249
2010,3,19,2,248
2010,3,19,3,247
2010,3,19,4,228
2010,3,19,5,225
2010,3,19,6,222
2010,3,19,7,221
2010,3,19,8,214
2010,3,19,9,217
2010,3,19,10,231
2010,3,19,11,249
2010,3,19,12,245
2010,3,19,13,250
2010,3,19,14,232
2010,3,19,15,243
2010,3,19,16,239
2010,3,19,17,234
2010,3,19,18,240
2010,3,19,19,224
2010,3,19,20,206
2010,3,19,21,217
2010,3,19,22,180
2010,3,19,23,180
2010,3,20,0,183
2010,3,20,1,180
2010,3,20,2,216
2010,3,20,3,215
2010,3,20,4,700
2010,3,20,5,615
2010,3,20,6,530
2010,3,20,7,473
2010,3,20,8,201
2010,3,20,9,274
2010,3,20,10,381
2010,3,20,11,343
2010,3,20,12,156
2010,3,20,13,64
2010,3,20,14,51
2010,3,20,15,47
2010,3,20,16,37
2010,3,20,17,26
2010,3,20,18,22
2010,3,20,19,19
2010,3,20,20,23
2010,3,20,21,21
2010,3,20,22,27
2010,3,20,23,41
2010,3,21,0,46
2010,3,21,1,55
2010,3,21,2,46
2010,3,21,3,60
2010,3,21,4,47
2010,3,21,5,50
2010,3,21,6,51
2010,3,21,7,41
2010,3,21,8,48
2010,3,21,9,50
2010,3,21,10,55
2010,3,21,11,56
2010,3,21,12,52
2010,3,21,13,49
2010,3,21,14,53
2010,3,21,15,73
2010,3,21,16,82
2010,3,21,17,90
2010,3,21,18,106
2010,3,21,19,113
2010,3,21,20,121
2010,3,21,21,116
2010,3,21,22,111
2010,3,21,23,83
2010,3,22,0,85
2010,3,22,1,87
2010,3,22,2,90
2010,3,22,3,90
2010,3,22,4,100
2010,3,22,5,95
2010,3,22,6,96
2010,3,22,7,102
2010,3,22,8,112
2010,3,22,9,315
2010,3,22,10,784
2010,3,22,11,761
2010,3,22,12,204
2010,3,22,13,122
2010,3,22,14,158
2010,3,22,15,226
2010,3,22,16,128
2010,3,22,17,49
2010,3,22,18,47
2010,3,22,19,27
2010,3,22,20,25
2010,3,22,21,27
2010,3,22,22,18
2010,3,22,23,23
2010,3,23,0,28
2010,3,23,1,16
2010,3,23,2,24
2010,3,23,3,24
2010,3,23,4,25
2010,3,23,5,46
2010,3,23,6,54
2010,3,23,7,60
2010,3,23,8,86
2010,3,23,9,58
2010,3,23,10,63
2010,3,23,11,59
2010,3,23,12,59
2010,3,23,13,54
2010,3,23,14,53
2010,3,23,15,55
2010,3,23,16,60
2010,3,23,17,55
2010,3,23,18,64
2010,3,23,19,64
2010,3,23,20,55
2010,3,23,21,57
2010,3,23,22,63
2010,3,23,23,69
2010,3,24,0,70
2010,3,24,1,72
2010,3,24,2,71
2010,3,24,3,73
2010,3,24,4,71
2010,3,24,5,70
2010,3,24,6,68
2010,3,24,7,63
2010,3,24,8,67
2010,3,24,9,76
2010,3,24,10,65
2010,3,24,11,44
2010,3,24,12,36
2010,3,24,13,29
2010,3,24,14,20
2010,3,24,15,53
2010,3,24,16,92
2010,3,24,17,134
2010,3,24,18,97
2010,3,24,19,64
2010,3,24,20,52
2010,3,24,21,63
2010,3,24,22,36
2010,3,24,23,22
2010,3,25,0,48
2010,3,25,1,52
2010,3,25,2,43
2010,3,25,3,44
2010,3,25,4,51
2010,3,25,5,69
2010,3,25,6,54
2010,3,25,7,10
2010,3,25,8,12
2010,3,25,9,10
2010,3,25,10,9
2010,3,25,11,12
2010,3,25,12,12
2010,3,25,13,18
2010,3,25,14,16
2010,3,25,15,20
2010,3,25,16,20
2010,3,25,17,18
2010,3,25,18,30
2010,3,25,19,27
2010,3,25,20,29
2010,3,25,21,33
2010,3,25,22,34
2010,3,25,23,59
2010,3,26,0,63
2010,3,26,1,67
2010,3,26,2,62
2010,3,26,3,72
2010,3,26,4,48
2010,3,26,5,70
2010,3,26,6,57
2010,3,26,7,61
2010,3,26,8,38
2010,3,26,9,44
2010,3,26,10,37
2010,3,26,11,43
2010,3,26,12,50
2010,3,26,13,64
2010,3,26,14,64
2010,3,26,15,72
2010,3,26,16,70
2010,3,26,17,65
2010,3,26,18,72
2010,3,26,19,84
2010,3,26,20,85
2010,3,26,21,98
2010,3,26,22,142
2010,3,26,23,97
2010,3,27,0,106
2010,3,27,1,89
2010,3,27,2,61
2010,3,27,3,46
2010,3,27,4,127
2010,3,27,5,134
2010,3,27,6,99
2010,3,27,7,85
2010,3,27,8,75
2010,3,27,9,79
2010,3,27,10,81
2010,3,27,11,74
2010,3,27,12,62
2010,3,27,13,71
2010,3,27,14,58
2010,3,27,15,48
2010,3,27,16,50
2010,3,27,17,54
2010,3,27,18,61
2010,3,27,19,59
2010,3,27,20,62
2010,3,27,21,54
2010,3,27,22,57
2010,3,27,23,44
2010,3,28,0,41
2010,3,28,1,48
2010,3,28,2,44
2010,3,28,3,56
2010,3,28,4,59
2010,3,28,5,67
2010,3,28,6,68
2010,3,28,7,99
2010,3,28,8,88
2010,3,28,9,74
2010,3,28,10,86
2010,3,28,11,93
2010,3,28,12,96
2010,3,28,13,120
2010,3,28,14,99
2010,3,28,15,100
2010,3,28,16,63
2010,3,28,17,57
2010,3,28,18,46
2010,3,28,19,48
2010,3,28,20,60
2010,3,28,21,57
2010,3,28,22,72
2010,3,28,23,82
2010,3,29,0,92
2010,3,29,1,100
2010,3,29,2,117
2010,3,29,3,129
2010,3,29,4,132
2010,3,29,5,142
2010,3,29,6,147
2010,3,29,7,169
2010,3,29,8,208
2010,3,29,9,198
2010,3,29,10,203
2010,3,29,11,218
2010,3,29,12,220
2010,3,29,13,222
2010,3,29,14,237
2010,3,29,15,245
2010,3,29,16,260
2010,3,29,17,259
2010,3,29,18,275
2010,3,29,19,280
2010,3,29,20,296
2010,3,29,21,366
2010,3,29,22,317
2010,3,29,23,297
2010,3,30,0,288
2010,3,30,1,288
2010,3,30,2,254
2010,3,30,3,254
2010,3,30,4,248
2010,3,30,5,271
2010,3,30,13,195
2010,3,31,7,124
2010,3,31,8,129
2010,3,31,17,200
2010,3,31,18,187
2010,3,31,19,149
2010,3,31,20,113
2010,3,31,21,85
2010,3,31,22,71
2010,3,31,23,42
2010,4,1,0,31
2010,4,1,1,39
2010,4,1,2,49
2010,4,1,3,35
2010,4,1,4,31
2010,4,1,5,26
2010,4,1,6,24
2010,4,1,7,22
2010,4,1,8,30
2010,4,1,9,25
2010,4,1,10,21
2010,4,1,11,25
2010,4,1,12,32
2010,4,1,13,35
2010,4,1,14,31
2010,4,1,15,15
2010,4,1,16,16
2010,4,1,17,18
2010,4,1,18,15
2010,4,1,19,17
2010,4,1,20,24
2010,4,1,21,20
2010,4,1,22,54
2010,4,1,23,39
2010,4,2,0,27
2010,4,2,1,52
2010,4,2,2,41
2010,4,2,3,35
2010,4,2,4,44
2010,4,2,5,45
2010,4,2,6,40
2010,4,2,7,27
2010,4,2,8,27
2010,4,2,9,21
2010,4,2,10,14
2010,4,2,11,14
2010,4,2,12,17
2010,4,2,13,13
2010,4,2,14,17
2010,4,2,15,16
2010,4,2,16,18
2010,4,2,17,12
2010,4,2,18,12
2010,4,2,19,21
2010,4,2,20,30
2010,4,2,21,69
2010,4,2,22,77
2010,4,2,23,49
2010,4,3,0,48
2010,4,3,1,53
2010,4,3,2,52
2010,4,3,3,53
2010,4,3,4,58
2010,4,3,5,56
2010,4,3,6,60
2010,4,3,7,100
2010,4,3,8,133
2010,4,3,9,138
2010,4,3,10,67
2010,4,3,11,59
2010,4,3,12,82
2010,4,3,13,89
2010,4,3,14,110
2010,4,3,15,128
2010,4,3,16,132
2010,4,3,17,136
2010,4,3,18,132
2010,4,3,19,119
2010,4,3,20,131
2010,4,3,21,161
2010,4,3,22,168
2010,4,3,23,164
2010,4,4,0,184
2010,4,4,1,178
2010,4,4,2,194
2010,4,4,3,206
2010,4,4,4,191
2010,4,4,5,180
2010,4,4,6,200
2010,4,4,7,170
2010,4,4,8,197
2010,4,4,9,184
2010,4,4,10,167
2010,4,4,11,111
2010,4,4,12,92
2010,4,4,13,44
2010,4,4,14,41
2010,4,4,15,34
2010,4,4,16,27
2010,4,4,17,32
2010,4,4,18,43
2010,4,4,19,61
2010,4,4,20,70
2010,4,4,21,87
2010,4,4,22,98
2010,4,4,23,173
2010,4,5,0,199
2010,4,5,1,177
2010,4,5,2,169
2010,4,5,3,187
2010,4,5,4,166
2010,4,5,5,161
2010,4,5,6,169
2010,4,5,7,180
2010,4,5,8,166
2010,4,5,9,185
2010,4,5,10,166
2010,4,5,11,171
2010,4,5,12,176
2010,4,5,13,186
2010,4,5,14,142
2010,4,5,15,121
2010,4,5,16,130
2010,4,5,17,132
2010,4,5,18,126
2010,4,5,19,47
2010,4,5,20,25
2010,4,5,21,23
2010,4,5,22,20
2010,4,5,23,18
2010,4,6,0,30
2010,4,6,1,14
2010,4,6,2,12
2010,4,6,3,18
2010,4,6,4,19
2010,4,6,5,33
2010,4,6,6,26
2010,4,6,7,24
2010,4,6,8,28
2010,4,6,9,27
2010,4,6,10,19
2010,4,6,11,16
2010,4,6,12,15
2010,4,6,13,16
2010,4,6,14,16
2010,4,6,15,15
2010,4,6,16,17
2010,4,6,17,12
2010,4,6,18,15
2010,4,6,19,17
2010,4,6,20,23
2010,4,6,21,19
2010,4,6,22,24
2010,4,6,23,34
2010,4,7,0,52
2010,4,7,1,55
2010,4,7,2,69
2010,4,7,3,87
2010,4,7,4,102
2010,4,7,5,79
2010,4,7,6,75
2010,4,7,7,68
2010,4,7,8,78
2010,4,7,9,101
2010,4,7,10,114
2010,4,7,11,135
2010,4,7,12,140
2010,4,7,13,118
2010,4,7,14,108
2010,4,7,15,103
2010,4,7,16,94
2010,4,7,17,90
2010,4,7,18,87
2010,4,7,19,80
2010,4,7,20,84
2010,4,7,21,96
2010,4,7,22,110
2010,4,7,23,104
2010,4,8,0,97
2010,4,8,1,84
2010,4,8,2,74
2010,4,8,3,74
2010,4,8,4,67
2010,4,8,5,69
2010,4,8,6,69
2010,4,8,7,75
2010,4,8,8,78
2010,4,8,9,91
2010,4,8,10,107
2010,4,8,11,107
2010,4,8,12,127
2010,4,8,13,132
2010,4,8,14,128
2010,4,8,15,122
2010,4,8,16,113
2010,4,8,17,105
2010,4,8,18,127
2010,4,8,19,144
2010,4,8,20,158
2010,4,8,21,141
2010,4,8,22,124
2010,4,8,23,131
2010,4,9,0,150
2010,4,9,1,137
2010,4,9,2,128
2010,4,9,3,103
2010,4,9,4,60
2010,4,9,5,50
2010,4,9,6,63
2010,4,9,7,77
2010,4,9,8,62
2010,4,9,9,58
2010,4,9,10,77
2010,4,9,11,131
2010,4,9,12,121
2010,4,9,13,81
2010,4,9,14,77
2010,4,9,15,67
2010,4,9,16,66
2010,4,9,17,60
2010,4,9,18,71
2010,4,9,19,94
2010,4,9,20,90
2010,4,9,21,85
2010,4,9,22,75
2010,4,9,23,79
2010,4,10,0,91
2010,4,10,1,89
2010,4,10,2,102
2010,4,10,3,49
2010,4,10,4,14
2010,4,10,5,14
2010,4,10,6,16
2010,4,10,7,14
2010,4,10,8,22
2010,4,10,9,17
2010,4,10,10,16
2010,4,10,11,19
2010,4,10,12,19
2010,4,10,13,24
2010,4,10,14,22
2010,4,10,15,22
2010,4,10,16,32
2010,4,10,17,30
2010,4,10,18,24
2010,4,10,19,29
2010,4,10,20,56
2010,4,10,21,58
2010,4,10,22,53
2010,4,10,23,37
2010,4,11,0,39
2010,4,11,1,40
2010,4,11,2,44
2010,4,11,3,48
2010,4,11,4,54
2010,4,11,5,73
2010,4,11,6,89
2010,4,11,7,80
2010,4,11,8,84
2010,4,11,9,91
2010,4,11,10,68
2010,4,11,11,67
2010,4,11,12,75
2010,4,11,13,68
2010,4,11,14,63
2010,4,11,15,57
2010,4,11,16,50
2010,4,11,17,63
2010,4,11,18,81
2010,4,11,19,78
2010,4,11,20,79
2010,4,11,21,87
2010,4,11,22,86
2010,4,11,23,86
2010,4,12,0,87
2010,4,12,1,84
2010,4,12,2,86
2010,4,12,3,108
2010,4,12,4,116
2010,4,12,5,105
2010,4,12,6,95
2010,4,12,7,44
2010,4,12,8,33
2010,4,12,9,23
2010,4,12,10,22
2010,4,12,11,42
2010,4,12,12,88
2010,4,12,13,40
2010,4,12,14,25
2010,4,12,15,29
2010,4,12,16,31
2010,4,12,17,23
2010,4,12,18,14
2010,4,12,19,14
2010,4,12,20,12
2010,4,12,21,11
2010,4,12,22,8
2010,4,12,23,7
2010,4,13,0,8
2010,4,13,1,11
2010,4,13,2,14
2010,4,13,3,13
2010,4,13,4,13
2010,4,13,5,16
2010,4,13,6,14
2010,4,13,7,14
2010,4,13,8,19
2010,4,13,9,12
2010,4,13,10,13
2010,4,13,11,15
2010,4,13,12,14
2010,4,13,13,13
2010,4,13,14,12
2010,4,13,15,11
2010,4,13,16,13
2010,4,13,17,13
2010,4,13,18,13
2010,4,13,19,17
2010,4,13,20,31
2010,4,13,21,47
2010,4,13,22,68
2010,4,13,23,69
2010,4,14,0,100
2010,4,14,1,81
2010,4,14,2,55
2010,4,14,3,48
2010,4,14,4,42
2010,4,14,5,39
2010,4,14,6,26
2010,4,14,7,24
2010,4,14,8,25
2010,4,14,9,30
2010,4,14,10,43
2010,4,14,11,42
2010,4,14,12,57
2010,4,14,13,38
2010,4,14,14,41
2010,4,14,15,54
2010,4,14,16,50
2010,4,14,17,81
2010,4,14,18,96
2010,4,14,19,94
2010,4,14,20,84
2010,4,14,21,67
2010,4,14,22,70
2010,4,14,23,76
2010,4,15,0,79
2010,4,15,1,81
2010,4,15,2,84
2010,4,15,3,97
2010,4,15,4,106
2010,4,15,5,121
2010,4,15,6,130
2010,4,15,7,142
2010,4,15,8,171
2010,4,15,9,196
2010,4,15,10,198
2010,4,15,11,206
2010,4,15,12,203
2010,4,15,13,204
2010,4,15,14,199
2010,4,15,15,193
2010,4,15,16,194
2010,4,15,17,202
2010,4,15,18,200
2010,4,15,19,206
2010,4,15,20,212
2010,4,15,21,220
2010,4,15,22,237
2010,4,15,23,225
2010,4,16,0,235
2010,4,16,1,239
2010,4,16,2,244
2010,4,16,3,255
2010,4,16,4,247
2010,4,16,5,253
2010,4,16,6,242
2010,4,16,7,244
2010,4,16,8,235
2010,4,16,9,249
2010,4,16,10,254
2010,4,16,11,266
2010,4,16,12,286
2010,4,16,13,289
2010,4,16,14,285
2010,4,16,15,215
2010,4,16,16,185
2010,4,16,17,151
2010,4,16,18,134
2010,4,16,19,143
2010,4,16,20,123
2010,4,16,21,102
2010,4,16,22,96
2010,4,16,23,92
2010,4,17,0,91
2010,4,17,1,107
2010,4,17,2,103
2010,4,17,3,129
2010,4,17,4,130
2010,4,17,5,116
2010,4,17,6,128
2010,4,17,7,152
2010,4,17,8,154
2010,4,17,9,151
2010,4,17,10,165
2010,4,17,11,149
2010,4,17,12,162
2010,4,17,13,170
2010,4,17,14,143
2010,4,17,15,144
2010,4,17,16,156
2010,4,17,17,161
2010,4,17,18,140
2010,4,17,19,134
2010,4,17,20,138
2010,4,17,21,184
2010,4,17,22,223
2010,4,17,23,212
2010,4,18,0,206
2010,4,18,1,212
2010,4,18,2,209
2010,4,18,3,198
2010,4,18,4,192
2010,4,18,5,184
2010,4,18,6,177
2010,4,18,7,183
2010,4,18,8,184
2010,4,18,9,195
2010,4,18,10,209
2010,4,18,11,200
2010,4,18,12,207
2010,4,18,13,215
2010,4,18,14,229
2010,4,18,15,248
2010,4,18,16,255
2010,4,18,17,268
2010,4,18,18,264
2010,4,18,19,257
2010,4,18,20,300
2010,4,18,21,309
2010,4,18,22,331
2010,4,18,23,351
2010,4,19,0,389
2010,4,19,1,385
2010,4,19,2,382
2010,4,19,3,382
2010,4,19,4,369
2010,4,19,5,343
2010,4,19,6,342
2010,4,19,7,324
2010,4,19,8,307
2010,4,19,9,272
2010,4,19,10,131
2010,4,19,11,36
2010,4,19,12,22
2010,4,19,13,17
2010,4,19,14,17
2010,4,19,15,27
2010,4,19,16,170
2010,4,19,17,175
2010,4,19,18,121
2010,4,19,19,198
2010,4,19,20,184
2010,4,19,21,167
2010,4,19,22,155
2010,4,19,23,152
2010,4,20,0,110
2010,4,20,1,94
2010,4,20,2,100
2010,4,20,3,100
2010,4,20,4,94
2010,4,20,5,87
2010,4,20,6,82
2010,4,20,7,83
2010,4,20,8,94
2010,4,20,9,92
2010,4,20,10,84
2010,4,20,11,69
2010,4,20,12,83
2010,4,20,13,90
2010,4,20,14,95
2010,4,20,15,73
2010,4,20,16,66
2010,4,20,17,77
2010,4,20,18,80
2010,4,20,19,76
2010,4,20,20,80
2010,4,20,21,71
2010,4,20,22,55
2010,4,20,23,53
2010,4,21,0,48
2010,4,21,1,52
2010,4,21,2,46
2010,4,21,3,38
2010,4,21,4,30
2010,4,21,5,26
2010,4,21,6,27
2010,4,21,7,47
2010,4,21,8,50
2010,4,21,9,51
2010,4,21,10,48
2010,4,21,11,51
2010,4,21,12,49
2010,4,21,13,51
2010,4,21,14,39
2010,4,21,15,23
2010,4,21,16,16
2010,4,21,17,26
2010,4,21,18,32
2010,4,21,19,35
2010,4,21,20,34
2010,4,21,21,46
2010,4,21,22,44
2010,4,21,23,41
